,Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
778,778.0,1046.16,1055.53,1045.76,1055.36,2654.69,2022.81
779,779.0,1055.34,1059.27,1054.94,1059.11,5493.62,2067.87
780,780.0,1058.93,1066.46,1058.53,1066.3,5503.02,2242.09
781,781.0,1066.39,1070.49,1065.98,1070.32,13490.03,2219.39
782,782.0,1070.59,1072.7,1070.19,1072.54,10846.21,2424.19
783,783.0,1072.67,1072.83,1058.29,1058.69,-433.74,2048.26
784,784.0,1058.86,1065.86,1058.45,1065.7,7893.47,2048.04
785,785.0,1065.78,1076.56,1065.38,1076.4,8653.87,2225.17
786,786.0,1076.47,1081.48,1076.07,1081.31,4970.8,1572.14
787,787.0,1081.15,1099.08,1080.75,1098.92,9845.57,1633.84
788,788.0,1098.99,1104.81,1098.59,1104.65,5133.39,1422.65
789,789.0,1104.55,1104.71,1104.06,1104.46,5817.46,2032.2
790,790.0,1104.6,1104.76,1097.53,1097.93,10530.82,1185.48
791,791.0,1097.52,1110.04,1097.11,1109.88,8166.97,2899.42
792,792.0,1109.65,1125.61,1109.24,1125.45,23568.22,1688.66
793,793.0,1125.83,1125.99,1107.71,1108.12,3778.38,1657.91
794,794.0,1107.97,1108.13,1099.55,1099.95,16271.74,1911.37
795,795.0,1100.11,1100.27,1091.72,1092.12,13153.16,2209.11
796,796.0,1091.8,1091.96,1085.78,1086.18,11972.72,1661.06
797,797.0,1086.08,1086.25,1075.85,1076.25,10977.03,1704.27
798,798.0,1076.23,1076.39,1066.84,1067.25,11907.84,3133.3
799,799.0,1067.16,1070.22,1066.75,1070.06,18538.59,2265.38
800,800.0,1069.7,1069.86,1067.99,1068.4,306.98,2022.07
801,801.0,1068.43,1077.36,1068.03,1077.2,7711.94,1572.92
802,802.0,1077.47,1086.35,1077.07,1086.19,6295.98,1803.39
803,803.0,1086.2,1086.36,1065.47,1065.87,11857.23,2729.71
804,804.0,1065.95,1073.99,1065.55,1073.83,-2439.32,2813.91
805,805.0,1073.9,1074.06,1066.97,1067.37,4838.8,2123.79
806,806.0,1067.3,1067.46,1062.67,1063.07,8893.52,2155.64
807,807.0,1062.97,1063.13,1052.75,1053.15,16381.13,2618.35
808,808.0,1053.1,1053.27,1041.4,1041.8,6583.35,2651.04
809,809.0,1041.54,1041.7,1035.2,1035.61,11741.38,2254.2
810,810.0,1035.37,1035.54,1032.94,1033.34,10659.33,2491.01
811,811.0,1033.26,1038.08,1032.86,1037.92,5663.25,2343.39
812,812.0,1037.9,1038.06,1029.45,1029.85,12757.24,1044.41
813,813.0,1030.12,1036.2,1029.72,1036.04,21460.85,2054.9
814,814.0,1036.16,1043.43,1035.76,1043.27,11256.7,1538.16
815,815.0,1043.37,1053.76,1042.97,1053.6,15123.73,1992.58
816,816.0,1053.58,1053.74,1051.78,1052.18,11767.69,1770.11
817,817.0,1052.31,1075.34,1051.91,1075.18,17364.04,2019.44
818,818.0,1074.99,1091.74,1074.58,1091.58,4643.02,1299.68
819,819.0,1091.62,1092.82,1091.22,1092.66,100.38,2997.33
820,820.0,1092.62,1094.5,1092.22,1094.34,10957.08,1886.05
821,821.0,1094.38,1094.54,1084.16,1084.56,12411.45,2071.48
822,822.0,1084.23,1084.39,1083.35,1083.75,9477.72,1795.83
823,823.0,1083.55,1088.46,1083.15,1088.3,3474.1,1976.61
824,824.0,1088.02,1088.18,1081.84,1082.24,13603.44,2043.18
825,825.0,1082.38,1082.54,1065.86,1066.26,9997.67,2758.74
826,826.0,1066.17,1087.17,1065.76,1087.0,3127.81,1923.11
827,827.0,1086.84,1088.2,1086.44,1088.03,13425.26,2010.44
828,828.0,1088.06,1088.23,1084.03,1084.43,2570.84,2770.67
829,829.0,1084.67,1084.83,1080.04,1080.45,11045.31,2210.89
830,830.0,1080.34,1080.5,1075.12,1075.52,13024.24,1428.15
831,831.0,1075.68,1081.56,1075.28,1081.4,16743.08,1883.4
832,832.0,1081.4,1081.56,1072.13,1072.53,11723.04,1748.22
833,833.0,1072.38,1072.54,1067.96,1068.36,8995.04,1688.14
834,834.0,1068.2,1068.36,1058.66,1059.06,11573.89,1640.26
835,835.0,1059.32,1059.48,1057.1,1057.5,14497.11,2041.96
836,836.0,1057.5,1057.66,1049.56,1049.96,15071.26,2574.29
837,837.0,1049.77,1049.93,1034.71,1035.11,8669.85,1930.59
838,838.0,1035.04,1035.2,1026.96,1027.36,9308.26,1743.3
839,839.0,1027.12,1027.28,1009.91,1010.31,8085.18,2413.33
840,840.0,1010.38,1010.54,1005.5,1005.9,20430.24,1806.11
841,841.0,1005.56,1005.72,1000.95,1001.36,11639.33,2892.12
842,842.0,1001.3,1009.5,1000.9,1009.34,9995.96,1799.83
843,843.0,1009.11,1009.27,1006.6,1007.01,9996.63,2227.55
844,844.0,1006.97,1019.84,1006.57,1019.68,9585.38,2250.7
845,845.0,1019.5,1019.66,1018.98,1019.39,13101.01,1993.56
846,846.0,1019.35,1022.6,1018.95,1022.44,3826.27,1429.32
847,847.0,1022.53,1022.7,1015.08,1015.48,16904.62,1680.26
848,848.0,1015.49,1027.15,1015.09,1026.99,13132.31,1834.8
849,849.0,1026.95,1027.11,1001.12,1001.52,12831.67,2000.18
850,850.0,1001.65,1001.81,984.52,984.92,11626.65,1897.29
851,851.0,985.16,988.23,984.76,988.07,17882.91,2088.5
852,852.0,987.95,991.82,987.55,991.66,10181.76,2213.45
853,853.0,991.67,1002.83,991.27,1002.67,13287.71,2558.87
854,854.0,1002.93,1003.09,995.46,995.87,8431.64,1898.85
855,855.0,995.35,995.51,988.24,988.65,14379.41,1987.65
856,856.0,988.69,988.85,987.84,988.24,17991.71,1464.02
857,857.0,988.43,988.59,985.14,985.54,2024.69,2098.34
858,858.0,985.15,985.31,979.67,980.08,4281.49,1455.06
859,859.0,979.96,986.18,979.56,986.02,8043.64,2013.09
860,860.0,986.05,986.21,976.71,977.11,10907.76,2092.87
861,861.0,977.24,977.4,958.9,959.3,13639.13,1939.2
862,862.0,959.21,962.13,958.81,961.97,13986.68,2692.4
863,863.0,962.16,979.67,961.76,979.5,6962.62,2258.85
864,864.0,979.24,980.06,978.84,979.9,13268.12,1773.83
865,865.0,979.86,980.02,971.72,972.13,15763.13,2301.9
866,866.0,971.91,979.96,971.51,979.8,6918.19,1842.33
867,867.0,979.53,986.55,979.13,986.39,15421.4,2798.34
868,868.0,986.39,1014.71,985.99,1014.55,7242.62,1876.34
869,869.0,1014.57,1022.5,1014.17,1022.34,16457.62,2615.24
870,870.0,1022.81,1022.97,1019.06,1019.47,12939.69,2107.71
871,871.0,1019.45,1029.51,1019.05,1029.35,11031.7,2233.31
872,872.0,1029.41,1029.58,1021.73,1022.14,7060.74,2504.67
873,873.0,1021.79,1021.95,1020.59,1021.0,9972.96,2557.52
874,874.0,1020.73,1025.56,1020.33,1025.4,12343.04,2195.41
875,875.0,1025.32,1037.49,1024.92,1037.33,11510.97,2522.41
876,876.0,1037.07,1042.33,1036.67,1042.17,-1241.34,1626.57
877,877.0,1042.31,1045.34,1041.91,1045.18,10387.93,1793.9
878,878.0,1045.5,1045.67,1036.41,1036.81,992.8,1352.46
879,879.0,1036.8,1036.96,1029.44,1029.85,7476.26,1837.04
880,880.0,1029.53,1029.69,1022.87,1023.27,14409.49,2408.44
881,881.0,1023.07,1023.23,1021.17,1021.57,15306.62,2159.76
882,882.0,1021.37,1024.57,1020.96,1024.41,14784.05,2110.56
883,883.0,1024.68,1042.1,1024.28,1041.94,10537.09,1855.23
884,884.0,1042.17,1042.33,1028.44,1028.85,6947.08,2405.25
885,885.0,1028.66,1028.82,1016.51,1016.92,5412.01,2062.9
886,886.0,1017.19,1017.35,1016.68,1017.08,10713.98,1091.14
887,887.0,1017.46,1036.66,1017.05,1036.49,25878.14,1936.12
888,888.0,1036.53,1037.85,1036.13,1037.69,-2698.15,2229.41
889,889.0,1037.41,1045.23,1037.0,1045.07,8691.33,2250.28
890,890.0,1045.25,1045.41,1041.78,1042.18,12105.04,1297.17
891,891.0,1042.12,1043.68,1041.71,1043.52,15030.75,2154.87
892,892.0,1043.87,1047.32,1043.47,1047.16,10407.19,1813.38
893,893.0,1046.79,1063.04,1046.39,1062.88,6391.02,1508.83
894,894.0,1062.65,1062.81,1055.45,1055.86,9617.96,3202.15
895,895.0,1055.25,1055.41,1050.31,1050.72,12831.26,2322.5
896,896.0,1050.98,1052.84,1050.57,1052.68,8534.67,1703.52
897,897.0,1053.12,1056.72,1052.72,1056.55,8187.7,2444.02
898,898.0,1056.3,1056.46,1052.38,1052.78,21701.91,2072.43
899,899.0,1053.08,1053.25,1050.85,1051.25,12582.59,2034.29
900,900.0,1051.4,1051.56,1035.39,1035.8,4672.38,2624.44
901,901.0,1036.31,1036.47,1034.75,1035.15,11283.26,2447.83
902,902.0,1035.07,1037.15,1034.67,1036.99,941.46,1965.16
903,903.0,1037.05,1059.57,1036.65,1059.41,13631.27,1250.76
904,904.0,1059.73,1059.89,1044.98,1045.38,12967.4,1415.59
905,905.0,1045.29,1057.96,1044.89,1057.8,13147.77,1247.4
906,906.0,1057.74,1070.04,1057.34,1069.88,15143.04,2026.44
907,907.0,1069.79,1069.95,1060.12,1060.52,10122.53,2338.44
908,908.0,1060.59,1066.86,1060.19,1066.7,11470.28,2717.14
909,909.0,1066.77,1066.93,1064.83,1065.24,5612.5,2653.24
910,910.0,1065.25,1080.24,1064.84,1080.07,2996.45,2274.43
911,911.0,1080.08,1080.97,1079.68,1080.81,11788.89,2152.11
912,912.0,1081.03,1081.19,1071.21,1071.62,9415.92,2562.61
913,913.0,1071.5,1074.31,1071.1,1074.15,3062.83,1864.0
914,914.0,1074.3,1074.47,1061.69,1062.09,6052.41,1848.15
915,915.0,1061.73,1068.95,1061.33,1068.79,5377.12,2200.45
916,916.0,1068.77,1068.93,1055.7,1056.11,9975.04,1904.89
917,917.0,1056.29,1057.15,1055.88,1056.99,9042.1,2305.02
918,918.0,1056.81,1062.71,1056.4,1062.55,1847.51,2229.69
919,919.0,1062.59,1062.76,1062.11,1062.51,12698.84,2526.47
920,920.0,1062.77,1072.69,1062.37,1072.53,8946.07,1873.52
921,921.0,1072.58,1072.75,1068.63,1069.03,-1978.32,2668.1
922,922.0,1069.03,1069.19,1067.63,1068.04,10890.56,1832.47
923,923.0,1067.92,1068.08,1056.91,1057.32,23774.97,2069.53
924,924.0,1057.31,1057.48,1053.72,1054.12,12560.98,1856.61
925,925.0,1053.83,1061.4,1053.42,1061.24,5019.67,1679.0
926,926.0,1061.02,1061.19,1058.4,1058.8,7731.84,2339.54
927,927.0,1058.91,1059.07,1044.58,1044.98,12794.06,2089.28
928,928.0,1045.03,1047.48,1044.63,1047.32,10756.73,2120.98
929,929.0,1047.36,1047.52,1044.01,1044.41,12964.82,1372.04
930,930.0,1044.51,1044.67,1041.13,1041.53,14785.17,2211.41
931,931.0,1041.78,1041.94,1037.3,1037.7,13075.07,1745.61
932,932.0,1037.45,1053.52,1037.05,1053.36,9720.14,2492.46
933,933.0,1053.31,1056.22,1052.91,1056.06,16380.37,1930.45
934,934.0,1055.87,1056.03,1044.39,1044.8,16376.81,1143.09
935,935.0,1044.78,1045.53,1044.38,1045.37,12418.12,1328.88
936,936.0,1045.38,1045.55,1020.07,1020.48,11972.07,1677.73
937,937.0,1020.48,1025.21,1020.07,1025.05,10871.52,1446.53
938,938.0,1025.01,1025.17,1008.34,1008.74,5331.02,1975.39
939,939.0,1008.93,1009.54,1008.53,1009.37,6038.27,1880.36
940,940.0,1009.21,1009.37,1002.57,1002.97,11144.01,2397.79
941,941.0,1002.94,1003.1,988.33,988.73,8400.48,1543.31
942,942.0,988.86,989.02,976.43,976.83,7618.96,1528.13
943,943.0,976.66,977.99,976.26,977.83,11174.75,1940.24
944,944.0,977.66,977.83,976.86,977.26,15591.05,2649.47
945,945.0,977.08,977.24,972.09,972.5,3298.07,2174.44
946,946.0,972.26,972.42,964.08,964.48,14630.25,1505.92
947,947.0,964.46,964.62,954.92,955.32,9459.25,2211.6
948,948.0,955.35,955.51,951.38,951.78,3420.49,2370.59
949,949.0,951.76,952.75,951.36,952.59,16833.13,2044.55
950,950.0,952.93,953.1,951.88,952.28,12746.94,1735.36
951,951.0,952.23,952.39,947.04,947.44,14147.28,2526.97
952,952.0,947.58,947.74,933.63,934.03,6435.39,2453.59
953,953.0,934.19,942.66,933.78,942.5,11814.67,1967.02
954,954.0,942.36,951.67,941.96,951.51,7666.51,2190.8
955,955.0,951.6,954.27,951.2,954.11,11384.45,1299.33
956,956.0,954.37,954.53,945.44,945.85,19602.49,1965.74
957,957.0,945.78,945.94,941.36,941.77,7645.52,2336.16
958,958.0,941.85,947.62,941.45,947.46,8530.65,2326.27
959,959.0,947.64,954.51,947.24,954.34,18293.24,1645.95
960,960.0,954.42,954.59,952.33,952.73,1941.22,1540.03
961,961.0,952.76,961.99,952.36,961.83,8417.58,1416.21
962,962.0,962.02,962.18,953.32,953.72,16395.61,2365.23
963,963.0,953.85,954.01,947.4,947.8,18610.98,1867.25
964,964.0,947.77,952.91,947.37,952.75,12188.49,1956.94
965,965.0,953.15,955.93,952.74,955.77,7917.05,1939.82
966,966.0,955.62,955.78,936.96,937.36,2128.45,2649.22
967,967.0,937.06,940.67,936.66,940.51,14898.05,2118.42
968,968.0,940.88,946.89,940.48,946.73,7632.61,2182.99
969,969.0,946.76,948.46,946.36,948.3,10787.11,2102.42
970,970.0,948.3,948.46,946.35,946.75,9711.91,1990.5
971,971.0,946.8,964.56,946.39,964.4,15182.35,1997.71
972,972.0,963.98,964.14,961.66,962.07,9661.35,1667.25
973,973.0,962.08,962.24,960.76,961.17,19296.52,2677.03
974,974.0,961.37,976.32,960.96,976.16,19828.57,1845.56
975,975.0,975.96,976.12,968.15,968.55,18893.49,1449.05
976,976.0,968.46,968.62,953.66,954.07,-341.26,1891.41
977,977.0,953.98,968.74,953.58,968.58,8793.96,1605.59
978,978.0,968.56,976.49,968.16,976.33,16373.97,1948.68
979,979.0,976.42,976.58,965.86,966.26,13928.19,2702.23
980,980.0,966.2,966.36,958.44,958.84,7327.8,1871.28
981,981.0,958.9,968.27,958.5,968.11,9341.15,1405.27
982,982.0,968.1,986.81,967.69,986.65,19704.52,2406.91
983,983.0,986.77,986.93,983.79,984.2,6380.83,2178.36
984,984.0,984.33,984.49,963.64,964.05,13578.29,1184.08
985,985.0,964.33,977.62,963.93,977.46,13156.24,1926.43
986,986.0,977.27,977.43,962.28,962.68,5717.32,1682.08
987,987.0,962.57,962.74,954.53,954.93,12213.59,2371.94
988,988.0,954.76,970.04,954.35,969.88,11904.47,1802.58
989,989.0,969.86,987.03,969.46,986.87,8837.64,1631.62
990,990.0,986.57,986.73,977.13,977.54,11575.06,1714.97
991,991.0,977.55,982.73,977.15,982.57,8856.32,2070.38
992,992.0,982.64,982.8,968.46,968.86,4279.14,1977.63
993,993.0,968.64,981.57,968.24,981.41,15035.3,1740.34
994,994.0,981.56,981.72,973.96,974.36,5841.49,1907.52
995,995.0,974.27,976.29,973.87,976.13,9522.84,1840.91
996,996.0,976.09,976.25,967.52,967.93,12811.46,2715.77
997,997.0,967.63,967.79,957.67,958.07,9973.57,1645.79
998,998.0,957.94,958.1,941.59,941.99,8870.91,2080.64
999,999.0,942.18,942.34,928.29,928.69,19990.29,650.85
1000,1000.0,928.42,928.58,920.83,921.23,511.18,1971.24
1001,1001.0,921.14,929.47,920.73,929.31,6758.03,2087.46
1002,1002.0,929.74,929.9,922.69,923.09,11752.44,2175.48
1003,1003.0,923.28,923.44,908.09,908.49,8986.84,1956.0
1004,1004.0,908.66,908.82,907.47,907.87,11360.79,1846.97
1005,1005.0,907.67,910.82,907.27,910.66,13760.58,1411.99
1006,1006.0,910.72,943.83,910.32,943.67,14323.24,1974.84
1007,1007.0,943.5,963.2,943.1,963.04,11521.91,1904.65
1008,1008.0,962.92,968.03,962.52,967.87,14993.49,2905.43
1009,1009.0,967.99,968.15,953.58,953.98,9787.19,1994.99
1010,1010.0,953.5,955.49,953.09,955.33,14836.62,1793.4
1011,1011.0,955.78,957.16,955.38,957.0,5689.53,1810.41
1012,1012.0,957.22,957.38,952.52,952.93,15266.87,2505.84
1013,1013.0,952.7,952.86,937.27,937.68,5876.89,1998.21
1014,1014.0,937.65,940.26,937.25,940.1,9976.83,2014.41
1015,1015.0,940.01,940.17,932.15,932.55,20359.73,1706.49
1016,1016.0,932.47,932.63,915.31,915.71,9842.61,1751.38
1017,1017.0,915.7,915.86,909.66,910.07,19535.26,1783.38
1018,1018.0,910.25,910.41,904.64,905.04,17139.8,2010.14
1019,1019.0,905.17,915.09,904.77,914.93,6009.31,1492.08
1020,1020.0,915.2,915.36,906.66,907.06,9208.58,2178.24
1021,1021.0,906.95,907.11,903.7,904.1,1182.2,2387.45
1022,1022.0,904.1,904.26,899.54,899.94,2388.05,1359.92
1023,1023.0,899.94,900.1,898.46,898.86,6766.56,1510.75
1024,1024.0,898.65,912.67,898.24,912.51,18625.02,2111.21
1025,1025.0,912.63,914.75,912.22,914.59,6008.84,2008.67
1026,1026.0,914.34,916.3,913.93,916.14,7346.92,2009.62
1027,1027.0,916.25,916.41,914.14,914.54,15937.8,1422.93
1028,1028.0,914.5,920.47,914.1,920.31,9790.4,2012.29
1029,1029.0,920.59,930.38,920.18,930.22,12072.22,2629.9
1030,1030.0,930.1,946.71,929.7,946.55,5624.38,2323.09
1031,1031.0,946.52,959.21,946.12,959.05,13316.46,1803.54
1032,1032.0,958.89,959.05,951.19,951.59,15447.8,1400.72
1033,1033.0,951.33,951.49,946.61,947.01,11272.39,2130.22
1034,1034.0,947.37,948.63,946.97,948.47,9090.1,1957.24
1035,1035.0,948.27,967.34,947.87,967.17,14639.24,2720.41
1036,1036.0,967.22,976.21,966.82,976.05,15730.9,1864.32
1037,1037.0,976.33,976.49,971.9,972.3,6913.58,2114.78
1038,1038.0,972.33,976.32,971.93,976.16,13079.5,1587.43
1039,1039.0,976.13,976.29,971.38,971.78,8123.24,2434.02
1040,1040.0,971.98,978.55,971.58,978.39,17366.43,1538.34
1041,1041.0,978.17,978.33,977.28,977.68,3604.19,1784.07
1042,1042.0,977.68,980.09,977.28,979.93,11660.49,1165.38
1043,1043.0,979.7,979.86,965.72,966.12,14622.29,2300.13
1044,1044.0,966.58,988.55,966.18,988.38,3760.51,2595.33
1045,1045.0,988.4,988.56,964.6,965.0,9375.67,1725.19
1046,1046.0,964.82,991.34,964.42,991.17,13734.12,2484.29
1047,1047.0,991.07,991.23,979.45,979.85,10405.23,2678.85
1048,1048.0,979.88,982.36,979.48,982.2,9767.8,1496.39
1049,1049.0,982.4,998.42,982.0,998.26,6628.97,1853.85
1050,1050.0,998.09,998.25,983.35,983.75,12923.27,2291.71
1051,1051.0,983.85,985.71,983.45,985.55,12833.62,2015.19
1052,1052.0,985.63,991.43,985.23,991.27,2395.88,1324.61
1053,1053.0,991.71,1001.11,991.3,1000.95,3513.38,2109.01
1054,1054.0,1000.89,1001.06,977.36,977.76,11072.97,1750.55
1055,1055.0,977.84,978.0,975.3,975.7,15481.31,1841.07
1056,1056.0,975.79,977.56,975.39,977.39,5341.25,2316.56
1057,1057.0,977.5,977.66,957.97,958.37,3109.72,1450.24
1058,1058.0,958.76,967.15,958.36,966.99,10501.35,2299.97
1059,1059.0,966.82,982.0,966.41,981.84,10306.68,1957.76
1060,1060.0,981.78,981.94,973.09,973.49,5076.31,1904.52
1061,1061.0,973.77,973.93,973.24,973.64,6445.62,1928.78
1062,1062.0,973.59,973.75,970.17,970.57,5577.16,1541.84
1063,1063.0,970.76,971.25,970.36,971.09,11901.8,2060.07
1064,1064.0,971.55,978.46,971.15,978.3,8797.93,1635.44
1065,1065.0,978.2,978.36,975.02,975.42,4910.69,2581.47
1066,1066.0,975.75,981.51,975.35,981.35,5592.57,1403.62
1067,1067.0,981.2,981.93,980.8,981.77,12655.91,1982.3
1068,1068.0,981.68,992.2,981.28,992.04,18674.02,1175.44
1069,1069.0,992.29,992.46,988.53,988.93,16506.34,1896.81
1070,1070.0,988.79,988.95,979.31,979.71,15402.0,1393.31
1071,1071.0,979.74,989.69,979.33,989.53,7902.16,1602.54
1072,1072.0,989.54,1002.09,989.14,1001.92,7418.27,1731.17
1073,1073.0,1001.98,1004.39,1001.58,1004.22,14298.14,2386.69
1074,1074.0,1004.41,1004.57,976.15,976.55,8811.76,2314.48
1075,1075.0,976.33,976.49,972.92,973.32,11628.12,1968.61
1076,1076.0,973.01,980.09,972.61,979.93,9928.51,2161.8
1077,1077.0,980.02,980.19,970.88,971.29,12882.29,2076.01
1078,1078.0,971.35,971.51,964.34,964.74,211.17,2261.48
1079,1079.0,965.09,965.25,958.09,958.49,6598.76,1185.55
1080,1080.0,958.87,966.37,958.47,966.21,16915.41,2363.08
1081,1081.0,966.4,967.07,966.0,966.91,14282.9,1893.33
1082,1082.0,967.3,967.46,964.1,964.5,12882.8,1446.47
1083,1083.0,964.36,973.85,963.96,973.69,7096.85,1650.96
1084,1084.0,973.89,974.05,966.28,966.68,4813.0,2269.7
1085,1085.0,966.46,966.62,960.95,961.36,17442.75,2451.06
1086,1086.0,961.57,961.73,949.61,950.01,10835.86,2405.46
1087,1087.0,950.02,955.9,949.62,955.74,21106.13,1263.88
1088,1088.0,955.68,955.84,952.9,953.3,8986.87,2331.7
1089,1089.0,953.42,960.0,953.01,959.84,10618.73,3096.19
1090,1090.0,959.97,960.13,949.29,949.69,6790.69,2418.95
1091,1091.0,949.67,973.65,949.27,973.49,837.73,2012.91
1092,1092.0,973.05,973.22,970.0,970.4,6460.97,2342.04
1093,1093.0,970.35,975.94,969.95,975.77,15930.57,2492.33
1094,1094.0,975.82,986.94,975.42,986.78,14399.2,1696.91
1095,1095.0,986.49,990.16,986.08,990.0,11289.11,1780.15
1096,1096.0,989.9,998.95,989.5,998.79,5808.47,2708.77
1097,1097.0,999.05,1010.61,998.64,1010.45,4578.49,1582.39
1098,1098.0,1010.73,1010.89,1009.31,1009.71,8972.65,2026.66
1099,1099.0,1009.82,1009.99,1002.43,1002.84,8756.39,2135.78
1100,1100.0,1002.62,1002.78,983.52,983.92,9456.06,1968.65
1101,1101.0,984.13,986.77,983.72,986.61,9937.15,1768.01
1102,1102.0,986.72,986.88,985.34,985.74,16092.99,2135.15
1103,1103.0,985.78,1015.67,985.38,1015.51,18802.46,1647.34
1104,1104.0,1015.57,1018.54,1015.16,1018.38,11304.44,1798.04
1105,1105.0,1018.46,1021.08,1018.06,1020.92,9720.08,2294.91
1106,1106.0,1021.14,1021.3,1009.68,1010.08,19258.98,1837.89
1107,1107.0,1010.25,1029.45,1009.85,1029.28,9173.5,1785.38
1108,1108.0,1029.2,1040.21,1028.8,1040.05,9622.39,2209.12
1109,1109.0,1039.82,1039.98,1038.93,1039.33,8461.21,1593.75
1110,1110.0,1039.85,1040.68,1039.45,1040.52,4309.0,2181.33
1111,1111.0,1040.57,1048.16,1040.16,1048.0,16323.97,1841.59
1112,1112.0,1047.65,1047.81,1038.27,1038.67,11578.9,1931.14
1113,1113.0,1038.53,1038.69,1030.64,1031.04,15212.33,2422.77
1114,1114.0,1030.96,1031.12,1024.19,1024.59,6729.49,1472.46
1115,1115.0,1024.81,1024.97,1020.14,1020.54,11144.58,1132.01
1116,1116.0,1020.41,1029.33,1020.01,1029.17,4916.42,1303.27
1117,1117.0,1029.24,1029.76,1028.84,1029.59,3577.67,2471.61
1118,1118.0,1029.81,1037.87,1029.41,1037.71,17882.24,1763.32
1119,1119.0,1037.84,1042.43,1037.44,1042.27,14801.58,2049.92
1120,1120.0,1042.09,1042.25,1022.64,1023.04,8712.98,2080.31
1121,1121.0,1023.16,1023.32,1017.94,1018.35,11084.67,1911.36
1122,1122.0,1018.65,1018.81,1016.32,1016.73,5525.31,2045.97
1123,1123.0,1016.67,1016.83,1011.25,1011.66,-5890.61,2192.15
1124,1124.0,1011.73,1011.89,993.57,993.98,19742.12,1966.19
1125,1125.0,993.64,996.07,993.24,995.91,10958.9,1739.65
1126,1126.0,995.94,1016.64,995.54,1016.48,15650.39,2356.69
1127,1127.0,1016.51,1016.67,1008.66,1009.06,12061.19,2017.55
1128,1128.0,1009.23,1017.62,1008.83,1017.46,2131.77,2117.6
1129,1129.0,1017.32,1017.48,1013.96,1014.37,7215.76,1648.53
1130,1130.0,1014.51,1014.67,1005.36,1005.76,10522.78,1819.08
1131,1131.0,1005.9,1017.72,1005.5,1017.56,7080.48,1780.51
1132,1132.0,1017.81,1019.83,1017.4,1019.67,5853.96,2142.79
1133,1133.0,1019.81,1019.97,1010.08,1010.48,5699.46,1919.34
1134,1134.0,1010.21,1010.37,1004.01,1004.42,7604.24,1413.05
1135,1135.0,1004.45,1017.74,1004.04,1017.58,5984.09,1957.42
1136,1136.0,1017.4,1029.25,1017.0,1029.09,10170.79,1830.13
1137,1137.0,1029.28,1030.33,1028.88,1030.17,15780.68,1942.7
1138,1138.0,1030.19,1030.35,1014.01,1014.41,21026.51,1519.85
1139,1139.0,1014.6,1014.76,1002.3,1002.7,11950.75,1587.53
1140,1140.0,1002.7,1002.86,998.9,999.31,13505.22,2798.08
1141,1141.0,999.32,1000.04,998.92,999.87,14026.63,1947.49
1142,1142.0,999.83,999.99,999.36,999.77,11930.82,2564.21
1143,1143.0,999.62,1000.06,999.22,999.9,10209.09,2264.73
1144,1144.0,1000.04,1000.2,992.51,992.91,11787.21,2022.9
1145,1145.0,992.78,992.94,990.56,990.96,10549.37,1937.5
1146,1146.0,990.75,990.91,964.56,964.96,14430.94,1544.01
1147,1147.0,964.89,977.55,964.49,977.39,17210.26,1990.8
1148,1148.0,977.39,988.03,976.99,987.87,19393.01,1704.19
1149,1149.0,987.85,1002.81,987.45,1002.65,15663.45,2302.02
1150,1150.0,1002.56,1025.38,1002.16,1025.22,12652.57,2366.49
1151,1151.0,1025.17,1034.0,1024.77,1033.84,9894.37,1903.8
1152,1152.0,1033.91,1034.07,1032.23,1032.63,4891.03,1944.65
1153,1153.0,1032.78,1036.31,1032.38,1036.15,-485.76,2262.45
1154,1154.0,1036.14,1036.31,1027.87,1028.28,6175.68,1362.5
1155,1155.0,1028.16,1028.32,1009.99,1010.39,7614.19,2565.92
1156,1156.0,1010.91,1014.5,1010.51,1014.34,8839.48,2011.06
1157,1157.0,1014.25,1028.54,1013.84,1028.38,10999.03,2246.98
1158,1158.0,1028.24,1033.82,1027.84,1033.66,7490.66,1449.97
1159,1159.0,1033.48,1033.64,1017.31,1017.72,9063.79,2517.36
1160,1160.0,1017.78,1017.95,1001.78,1002.18,9741.16,1543.52
1161,1161.0,1002.21,1002.37,1001.15,1001.55,4214.22,1166.31
1162,1162.0,1001.37,1008.87,1000.97,1008.71,13025.11,2097.42
1163,1163.0,1008.87,1017.05,1008.46,1016.89,7618.55,2801.8
1164,1164.0,1016.93,1019.88,1016.52,1019.72,11319.26,2210.71
1165,1165.0,1019.93,1020.09,1005.56,1005.96,7408.0,2402.15
1166,1166.0,1005.96,1008.93,1005.56,1008.77,4924.17,1637.47
1167,1167.0,1008.62,1008.78,1004.79,1005.19,14501.79,2345.63
1168,1168.0,1005.15,1005.31,1000.16,1000.56,15719.59,1488.3
1169,1169.0,1000.55,1002.84,1000.15,1002.68,10437.96,2191.16
1170,1170.0,1002.8,1008.94,1002.4,1008.78,11908.45,1586.62
1171,1171.0,1008.87,1013.97,1008.47,1013.81,4690.28,2338.41
1172,1172.0,1013.84,1014.0,999.21,999.61,9440.37,1999.72
1173,1173.0,999.49,1002.56,999.08,1002.4,7549.08,2381.13
1174,1174.0,1002.23,1002.4,992.11,992.51,14379.23,2232.6
1175,1175.0,992.19,992.35,987.6,988.01,149.84,1709.65
